FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,DISTANCE
2015-01-01,B6,20409,B6,1233,13204,1320402,31454,MCO,14843,1484304,34819,SJU,1725,1714,-11.00,19.00,1733,2055,5.00,2110,2100,-10.00,0.00,,0.00,1189.00
2015-01-01,B6,20409,B6,1234,14843,1484304,34819,SJU,13204,1320402,31454,MCO,2150,2139,-11.00,12.00,2151,2337,15.00,2351,2352,1.00,0.00,,0.00,1189.00
2015-01-01,B6,20409,B6,1236,14843,1484304,34819,SJU,15024,1502403,34945,STT,0748,0737,-11.00,10.00,0747,0804,2.00,0822,0806,-16.00,0.00,,0.00,68.00
2015-01-01,B6,20409,B6,1237,10721,1072102,30721,BOS,11433,1143302,31295,DTW,1555,1602,7.00,14.00,1616,1813,5.00,1818,1818,0.00,0.00,,0.00,632.00
2015-01-01,B6,20409,B6,1251,12197,1219702,31703,HPN,14635,1463502,31714,RSW,0730,0726,-4.00,9.00,0735,1026,7.00,1049,1033,-16.00,0.00,,0.00,1102.00
2015-01-01,B6,20409,B6,1252,14635,1463502,31714,RSW,12197,1219702,31703,HPN,1125,1119,-6.00,8.00,1127,1356,3.00,1410,1359,-11.00,0.00,,0.00,1102.00
2015-01-01,B6,20409,B6,1253,11697,1169703,32467,FLL,14843,1484304,34819,SJU,1850,1848,-2.00,15.00,1903,2205,7.00,2218,2212,-6.00,0.00,,0.00,1046.00
2015-01-01,B6,20409,B6,1254,14027,1402702,34027,PBI,12478,1247802,31703,JFK,1653,1655,2.00,15.00,1710,1935,11.00,1938,1946,8.00,0.00,,0.00,1028.00
2015-01-01,B6,20409,B6,1256,12264,1226402,30852,IAD,10721,1072102,30721,BOS,2059,2050,-9.00,10.00,2100,2200,4.00,2219,2204,-15.00,0.00,,0.00,413.00
2015-01-01,B6,20409,B6,1257,10721,1072102,30721,BOS,12264,1226402,30852,IAD,1830,1824,-6.00,17.00,1841,1958,5.00,2016,2003,-13.00,0.00,,0.00,413.00
2015-01-01,B6,20409,B6,1482,14524,1452401,34524,RIC,10721,1072102,30721,BOS,0850,0838,-12.00,11.00,0849,1000,7.00,1018,1007,-11.00,0.00,,0.00,474.00
2015-01-01,B6,20409,B6,1494,13204,1320402,31454,MCO,12197,1219702,31703,HPN,1730,1729,-1.00,16.00,1745,1955,4.00,2004,1959,-5.00,0.00,,0.00,972.00
2015-01-01,B6,20409,B6,1501,12478,1247802,31703,JFK,11697,1169703,32467,FLL,1219,1219,0.00,14.00,1233,1505,9.00,1523,1514,-9.00,0.00,,0.00,1069.00
2015-01-01,B6,20409,B6,1502,11697,1169703,32467,FLL,12478,1247802,31703,JFK,0600,0610,10.00,13.00,0623,0849,11.00,0843,0900,17.00,0.00,,0.00,1069.00
2015-01-01,B6,20409,B6,1503,12478,1247802,31703,JFK,14843,1484304,34819,SJU,2359,0049,50.00,22.00,0111,0511,4.00,0440,0515,35.00,0.00,,0.00,1598.00
2015-01-01,B6,20409,B6,1504,14843,1484304,34819,SJU,12478,1247802,31703,JFK,0600,0627,27.00,17.00,0644,0952,9.00,0902,1001,59.00,0.00,,0.00,1598.00
2015-01-01,B6,20409,B6,1507,12478,1247802,31703,JFK,12264,1226402,30852,IAD,2142,2212,30.00,19.00,2231,2321,3.00,2257,2324,27.00,0.00,,0.00,228.00
2015-01-01,B6,20409,B6,1511,11618,1161802,31703,EWR,14635,1463502,31714,RSW,0800,0755,-5.00,21.00,0816,1053,4.00,1121,1057,-24.00,0.00,,0.00,1068.00
2015-01-01,B6,20409,B6,1512,14635,1463502,31714,RSW,11618,1161802,31703,EWR,1205,1157,-8.00,13.00,1210,1429,4.00,1456,1433,-23.00,0.00,,0.00,1068.00
2015-01-01,B6,20409,B6,1515,15096,1509602,35096,SYR,12478,1247802,31703,JFK,1351,1401,10.00,9.00,1410,1508,7.00,1509,1515,6.00,0.00,,0.00,209.00
2015-01-01,B6,20409,B6,1521,14057,1405702,34057,PDX,12954,1295402,32575,LGB,1359,1401,2.00,8.00,1409,1559,2.00,1614,1601,-13.00,0.00,,0.00,846.00
2015-01-01,B6,20409,B6,1522,12954,1295402,32575,LGB,14057,1405702,34057,PDX,1055,1055,0.00,8.00,1103,1308,4.00,1318,1312,-6.00,0.00,,0.00,846.00
2015-01-01,B6,20409,B6,1534,15304,1530402,33195,TPA,10529,1052904,30529,BDL,1445,1446,1.00,12.00,1458,1716,4.00,1723,1720,-3.00,0.00,,0.00,1111.00
2015-01-01,B6,20409,B6,1551,10721,1072102,30721,BOS,13204,1320402,31454,MCO,1900,1853,-7.00,18.00,1911,2158,13.00,2222,2211,-11.00,0.00,,0.00,1121.00
2015-01-01,B6,20409,B6,1553,11697,1169703,32467,FLL,14843,1484304,34819,SJU,1644,1717,33.00,10.00,1727,2028,21.00,2013,2049,36.00,0.00,,0.00,1046.00
2015-01-01,B6,20409,B6,1554,14843,1484304,34819,SJU,11697,1169703,32467,FLL,0610,0625,15.00,13.00,0638,0805,7.00,0753,0812,19.00,0.00,,0.00,1046.00
2015-01-01,B6,20409,B6,1563,13930,1393003,30977,ORD,14843,1484304,34819,SJU,1131,1129,-2.00,14.00,1143,1735,4.00,1806,1739,-27.00,0.00,,0.00,2072.00
2015-01-01,B6,20409,B6,1567,12197,1219702,31703,HPN,14027,1402702,34027,PBI,0830,0829,-1.00,11.00,0840,1121,4.00,1131,1125,-6.00,0.00,,0.00,1056.00
2015-01-01,B6,20409,B6,1572,11697,1169703,32467,FLL,12953,1295302,31703,LGA,0951,0954,3.00,11.00,1005,1230,5.00,1236,1235,-1.00,0.00,,0.00,1076.00
2015-01-01,B6,20409,B6,1579,11278,1127802,30852,DCA,11697,1169703,32467,FLL,1859,1957,58.00,14.00,2011,2216,6.00,2139,2222,43.00,0.00,,0.00,899.00
2015-01-01,B6,20409,B6,1580,11697,1169703,32467,FLL,11278,1127802,30852,DCA,1609,1608,-1.00,13.00,1621,1825,5.00,1834,1830,-4.00,0.00,,0.00,899.00
2015-01-01,B6,20409,B6,1583,10721,1072102,30721,BOS,14492,1449202,34492,RDU,2055,2054,-1.00,12.00,2106,2250,4.00,2300,2254,-6.00,0.00,,0.00,612.00
2015-01-01,B6,20409,B6,1586,13204,1320402,31454,MCO,10792,1079204,30792,BUF,0800,0758,-2.00,14.00,0812,1031,2.00,1033,1033,0.00,0.00,,0.00,1011.00
2015-01-01,B6,20409,B6,1600,10721,1072102,30721,BOS,11278,1127802,30852,DCA,0600,0552,-8.00,17.00,0609,0721,3.00,0747,0724,-23.00,0.00,,0.00,399.00
2015-01-01,B6,20409,B6,1601,12478,1247802,31703,JFK,11697,1169703,32467,FLL,1710,1709,-1.00,14.00,1723,1950,4.00,2023,1954,-29.00,0.00,,0.00,1069.00
2015-01-01,B6,20409,B6,1602,11697,1169703,32467,FLL,12478,1247802,31703,JFK,2225,2307,42.00,16.00,2323,0138,6.00,0102,0144,42.00,0.00,,0.00,1069.00
2015-01-01,B6,20409,B6,1604,14843,1484304,34819,SJU,12478,1247802,31703,JFK,2040,2039,-1.00,33.00,2112,0006,8.00,2341,0014,33.00,0.00,,0.00,1598.00
2015-01-01,B6,20409,B6,1615,10721,1072102,30721,BOS,10792,1079204,30792,BUF,1447,1437,-10.00,11.00,1448,1609,2.00,1622,1611,-11.00,0.00,,0.00,395.00
2015-01-01,B6,20409,B6,1616,10792,1079204,30792,BUF,10721,1072102,30721,BOS,1658,1648,-10.00,14.00,1702,1750,3.00,1823,1753,-30.00,0.00,,0.00,395.00
2015-01-01,B6,20409,B6,1630,14635,1463502,31714,RSW,12478,1247802,31703,JFK,1430,1437,7.00,10.00,1447,1705,7.00,1716,1712,-4.00,0.00,,0.00,1074.00
2015-01-01,B6,20409,B6,1633,10785,1078502,30785,BTV,12478,1247802,31703,JFK,1104,1049,-15.00,9.00,1058,1145,6.00,1222,1151,-31.00,0.00,,0.00,266.00
2015-01-01,B6,20409,B6,1634,12478,1247802,31703,JFK,10785,1078502,30785,BTV,0912,0908,-4.00,13.00,0921,1009,3.00,1028,1012,-16.00,0.00,,0.00,266.00
2015-01-01,B6,20409,B6,1635,14771,1477101,32457,SFO,12954,1295402,32575,LGB,1921,1920,-1.00,10.00,1930,2029,2.00,2039,2031,-8.00,0.00,,0.00,354.00
2015-01-01,B6,20409,B6,1639,12953,1295302,31703,LGA,14635,1463502,31714,RSW,0959,0956,-3.00,25.00,1021,1301,43.00,1327,1344,17.00,0.00,,0.00,1080.00
2015-01-01,EV,20366,EV,2500,11298,1129803,30194,DFW,12891,1289102,32891,LAW,1130,,,,,,,1215,,,1.00,A,0.00,140.00
2015-01-01,EV,20366,EV,2500,12891,1289102,32891,LAW,11298,1129803,30194,DFW,1245,,,,,,,1330,,,1.00,A,0.00,140.00
2015-01-01,EV,20366,EV,2501,11298,1129803,30194,DFW,10747,1074702,30747,BRO,2010,2152,102.00,14.00,2206,2327,5.00,2140,2332,112.00,0.00,,0.00,482.00
2015-01-01,EV,20366,EV,2502,14457,1445702,34457,RAP,11298,1129803,30194,DFW,0725,0754,29.00,34.00,0828,1149,8.00,1055,1157,62.00,0.00,,0.00,835.00
2015-01-01,EV,20366,EV,2503,10781,1078102,30781,BTR,11298,1129803,30194,DFW,1410,,,,,,,1535,,,1.00,A,0.00,383.00
2015-01-01,EV,20366,EV,2503,11298,1129803,30194,DFW,10781,1078102,30781,BTR,1230,,,,,,,1345,,,1.00,A,0.00,383.00
2015-01-01,EV,20366,EV,2504,11298,1129803,30194,DFW,13290,1329002,33290,MHK,1520,1523,3.00,20.00,1543,1641,3.00,1640,1644,4.00,0.00,,0.00,431.00
2015-01-01,EV,20366,EV,2504,13290,1329002,33290,MHK,11298,1129803,30194,DFW,1705,1705,0.00,9.00,1714,1832,10.00,1830,1842,12.00,0.00,,0.00,431.00
2015-01-01,EV,20366,EV,2505,11298,1129803,30194,DFW,12951,1295103,32951,LFT,1615,1615,0.00,42.00,1657,1755,4.00,1730,1759,29.00,0.00,,0.00,351.00
2015-01-01,EV,20366,EV,2505,12951,1295103,32951,LFT,11298,1129803,30194,DFW,1755,1823,28.00,13.00,1836,1935,12.00,1920,1947,27.00,0.00,,0.00,351.00
2015-01-01,EV,20366,EV,2506,11140,1114004,31140,CRP,11298,1129803,30194,DFW,0640,0638,-2.00,14.00,0652,0744,5.00,0800,0749,-11.00,0.00,,0.00,354.00
2015-01-01,EV,20366,EV,2507,11298,1129803,30194,DFW,14814,1481402,30476,SHV,2045,2041,-4.00,21.00,2102,2133,5.00,2140,2138,-2.00,0.00,,0.00,190.00
2015-01-01,EV,20366,EV,2515,11298,1129803,30194,DFW,14842,1484202,34842,SJT,0905,,,,,,,1005,,,1.00,A,0.00,229.00
2015-01-01,EV,20366,EV,2515,14842,1484202,34842,SJT,11298,1129803,30194,DFW,1030,,,,,,,1130,,,1.00,A,0.00,229.00
2015-01-01,EV,20366,EV,2516,11140,1114004,31140,CRP,11298,1129803,30194,DFW,1410,1417,7.00,9.00,1426,1525,6.00,1530,1531,1.00,0.00,,0.00,354.00
2015-01-01,EV,20366,EV,2516,11298,1129803,30194,DFW,11140,1114004,31140,CRP,1230,1223,-7.00,17.00,1240,1348,3.00,1345,1351,6.00,0.00,,0.00,354.00
2015-01-01,EV,20366,EV,2517,11298,1129803,30194,DFW,13367,1336703,33367,MLI,0825,,,,,,,1015,,,1.00,A,0.00,691.00
2015-01-01,EV,20366,EV,2517,13367,1336703,33367,MLI,11298,1129803,30194,DFW,1040,,,,,,,1255,,,1.00,A,0.00,691.00
2015-01-01,EV,20366,EV,2518,11298,1129803,30194,DFW,10781,1078102,30781,BTR,1915,2045,90.00,21.00,2106,2158,3.00,2030,2201,91.00,0.00,,0.00,383.00
2015-01-01,EV,20366,EV,2519,15411,1541103,35411,TYR,11298,1129803,30194,DFW,0555,0546,-9.00,9.00,0555,0620,16.00,0645,0636,-9.00,0.00,,0.00,102.00
2015-01-01,EV,20366,EV,2520,11140,1114004,31140,CRP,11298,1129803,30194,DFW,1040,,,,,,,1200,,,1.00,A,0.00,354.00
2015-01-01,EV,20366,EV,2520,11298,1129803,30194,DFW,11140,1114004,31140,CRP,0900,,,,,,,1015,,,1.00,A,0.00,354.00
2015-01-01,EV,20366,EV,2521,11298,1129803,30194,DFW,15412,1541202,35412,TYS,1320,1317,-3.00,18.00,1335,1609,6.00,1615,1615,0.00,0.00,,0.00,772.00
2015-01-01,EV,20366,EV,2521,15412,1541202,35412,TYS,11298,1129803,30194,DFW,1640,1645,5.00,13.00,1658,1811,11.00,1810,1822,12.00,0.00,,0.00,772.00
2015-01-01,EV,20366,EV,2522,12891,1289102,32891,LAW,11298,1129803,30194,DFW,0615,1219,364.00,27.00,1246,1316,10.00,0710,1326,376.00,0.00,,0.00,140.00
2015-01-01,EV,20366,EV,2523,11298,1129803,30194,DFW,14814,1481402,30476,SHV,1110,1212,62.00,13.00,1225,1256,5.00,1200,1301,61.00,0.00,,0.00,190.00
2015-01-01,EV,20366,EV,2523,14814,1481402,30476,SHV,11298,1129803,30194,DFW,1225,1339,74.00,7.00,1346,1423,16.00,1325,1439,74.00,0.00,,0.00,190.00
2015-01-01,EV,20366,EV,2524,11298,1129803,30194,DFW,14814,1481402,30476,SHV,1930,2242,192.00,21.00,2303,2335,6.00,2025,2341,196.00,0.00,,0.00,190.00
2015-01-01,EV,20366,EV,2526,11298,1129803,30194,DFW,12891,1289102,32891,LAW,2145,,,,,,,2230,,,1.00,A,0.00,140.00
2015-01-01,EV,20366,EV,2527,11298,1129803,30194,DFW,13422,1342202,30562,MOB,1010,1022,12.00,43.00,1105,1216,2.00,1145,1218,33.00,0.00,,0.00,539.00
2015-01-01,EV,20366,EV,2527,13422,1342202,30562,MOB,11298,1129803,30194,DFW,1210,1315,65.00,8.00,1323,1455,9.00,1400,1504,64.00,0.00,,0.00,539.00
2015-01-01,EV,20366,EV,2528,11298,1129803,30194,DFW,11775,1177502,31775,FSD,2005,2003,-2.00,16.00,2019,2148,3.00,2205,2151,-14.00,0.00,,0.00,737.00
2015-01-01,EV,20366,EV,2529,11298,1129803,30194,DFW,11775,1177502,31775,FSD,1415,1411,-4.00,21.00,1432,1608,3.00,1615,1611,-4.00,0.00,,0.00,737.00
2015-01-01,EV,20366,EV,2529,11775,1177502,31775,FSD,11298,1129803,30194,DFW,1640,1647,7.00,16.00,1703,1855,10.00,1850,1905,15.00,0.00,,0.00,737.00
2015-01-01,EV,20366,EV,2530,10781,1078102,30781,BTR,11298,1129803,30194,DFW,1755,1752,-3.00,10.00,1802,1907,12.00,1920,1919,-1.00,0.00,,0.00,383.00
2015-01-01,EV,20366,EV,2530,11298,1129803,30194,DFW,10781,1078102,30781,BTR,1615,1613,-2.00,19.00,1632,1727,3.00,1730,1730,0.00,0.00,,0.00,383.00
2015-01-01,EV,20366,EV,2545,11298,1129803,30194,DFW,15412,1541202,35412,TYS,1135,1133,-2.00,16.00,1149,1417,5.00,1430,1422,-8.00,0.00,,0.00,772.00
2015-01-01,EV,20366,EV,2545,15412,1541202,35412,TYS,11298,1129803,30194,DFW,1455,1453,-2.00,8.00,1501,1615,9.00,1625,1624,-1.00,0.00,,0.00,772.00
2015-01-01,EV,20366,EV,2546,11146,1114604,31146,CRW,11298,1129803,30194,DFW,1635,1634,-1.00,11.00,1645,1831,15.00,1825,1846,21.00,0.00,,0.00,946.00
2015-01-01,EV,20366,EV,2546,11298,1129803,30194,DFW,11146,1114604,31146,CRW,1300,1259,-1.00,16.00,1315,1604,3.00,1610,1607,-3.00,0.00,,0.00,946.00
2015-01-01,EV,20366,EV,2547,11298,1129803,30194,DFW,14814,1481402,30476,SHV,1705,1706,1.00,21.00,1727,1758,4.00,1800,1802,2.00,0.00,,0.00,190.00
2015-01-01,EV,20366,EV,2547,14814,1481402,30476,SHV,11298,1129803,30194,DFW,1825,1819,-6.00,7.00,1826,1906,9.00,1925,1915,-10.00,0.00,,0.00,190.00
2015-01-01,EV,20366,EV,2548,10781,1078102,30781,BTR,11298,1129803,30194,DFW,1015,1021,6.00,9.00,1030,1136,10.00,1140,1146,6.00,0.00,,0.00,383.00
2015-01-01,EV,20366,EV,2548,11298,1129803,30194,DFW,10781,1078102,30781,BTR,0830,0829,-1.00,28.00,0857,0952,6.00,0950,0958,8.00,0.00,,0.00,383.00
2015-01-01,EV,20366,EV,2549,10728,1072804,30728,BPT,11298,1129803,30194,DFW,0630,0630,0.00,13.00,0643,0729,12.00,0740,0741,1.00,0.00,,0.00,270.00
2015-01-01,EV,20366,EV,2550,11298,1129803,30194,DFW,14457,1445702,34457,RAP,1850,1910,20.00,14.00,1924,2010,5.00,2005,2015,10.00,0.00,,0.00,835.00
2015-01-01,EV,20366,EV,2552,11298,1129803,30194,DFW,10728,1072804,30728,BPT,2115,2132,17.00,18.00,2150,2238,3.00,2220,2241,21.00,0.00,,0.00,270.00
2015-01-01,EV,20366,EV,2555,14814,1481402,30476,SHV,11298,1129803,30194,DFW,0640,0656,16.00,15.00,0711,0753,6.00,0745,0759,14.00,0.00,,0.00,190.00
2015-01-01,EV,20366,EV,2556,11049,1104902,31049,CLL,11298,1129803,30194,DFW,0955,,,,,,,1050,,,1.00,A,0.00,164.00
2015-01-01,EV,20366,EV,2556,11298,1129803,30194,DFW,11049,1104902,31049,CLL,0840,,,,,,,0930,,,1.00,A,0.00,164.00
2015-01-01,EV,20366,EV,2557,10747,1074702,30747,BRO,11298,1129803,30194,DFW,1255,,,,,,,1430,,,1.00,A,0.00,482.00
2015-01-01,EV,20366,EV,2557,11298,1129803,30194,DFW,10747,1074702,30747,BRO,1100,,,,,,,1230,,,1.00,A,0.00,482.00
2015-01-01,EV,20366,EV,2558,11298,1129803,30194,DFW,12915,1291503,31205,LCH,1335,1332,-3.00,17.00,1349,1442,4.00,1445,1446,1.00,0.00,,0.00,295.00
2015-01-01,EV,20366,EV,2558,12915,1291503,31205,LCH,11298,1129803,30194,DFW,1510,1518,8.00,10.00,1528,1620,12.00,1625,1632,7.00,0.00,,0.00,295.00
2015-01-01,EV,20366,EV,2561,10781,1078102,30781,BTR,11298,1129803,30194,DFW,0640,0639,-1.00,15.00,0654,0758,15.00,0805,0813,8.00,0.00,,0.00,383.00
2015-01-01,EV,20366,EV,2563,11140,1114004,31140,CRP,11298,1129803,30194,DFW,0910,,,,,,,1030,,,1.00,A,0.00,354.00
2015-01-01,EV,20366,EV,2563,11298,1129803,30194,DFW,11140,1114004,31140,CRP,0725,,,,,,,0845,,,1.00,A,0.00,354.00
2015-01-01,EV,20366,EV,2565,11298,1129803,30194,DFW,11140,1114004,31140,CRP,2050,2110,20.00,20.00,2130,2239,3.00,2205,2242,37.00,0.00,,0.00,354.00
2015-01-01,EV,20366,EV,2566,11298,1129803,30194,DFW,15412,1541202,35412,TYS,1805,1845,40.00,18.00,1903,2132,4.00,2100,2136,36.00,0.00,,0.00,772.00
2015-01-01,EV,20366,EV,2567,14814,1481402,30476,SHV,11298,1129803,30194,DFW,0735,0945,130.00,8.00,0953,1033,12.00,0840,1045,125.00,0.00,,0.00,190.00
2015-01-01,EV,20366,EV,2568,11298,1129803,30194,DFW,14960,1496002,34960,SPS,0855,,,,,,,0940,,,1.00,A,0.00,113.00
2015-01-01,EV,20366,EV,2568,14960,1496002,34960,SPS,11298,1129803,30194,DFW,1010,,,,,,,1100,,,1.00,A,0.00,113.00
2015-01-01,EV,20366,EV,2569,11298,1129803,30194,DFW,12992,1299204,32600,LIT,1210,1159,-11.00,20.00,1219,1301,3.00,1315,1304,-11.00,0.00,,0.00,304.00
2015-01-01,EV,20366,EV,2508,11298,1129803,30194,DFW,12951,1295103,32951,LFT,1405,1422,17.00,23.00,1445,1539,4.00,1520,1543,23.00,0.00,,0.00,351.00
2015-01-01,EV,20366,EV,2508,12951,1295103,32951,LFT,11298,1129803,30194,DFW,1545,1605,20.00,10.00,1615,1717,11.00,1705,1728,23.00,0.00,,0.00,351.00
2015-01-01,EV,20366,EV,2509,11298,1129803,30194,DFW,11905,1190502,31905,GGG,1010,1010,0.00,31.00,1041,1107,4.00,1055,1111,16.00,0.00,,0.00,140.00
2015-01-01,EV,20366,EV,2509,11905,1190502,31905,GGG,11298,1129803,30194,DFW,1120,1143,23.00,9.00,1152,1222,9.00,1210,1231,21.00,0.00,,0.00,140.00
2015-01-01,EV,20366,EV,2511,10747,1074702,30747,BRO,11298,1129803,30194,DFW,1900,1917,17.00,10.00,1927,2034,21.00,2035,2055,20.00,0.00,,0.00,482.00
2015-01-01,EV,20366,EV,2511,11298,1129803,30194,DFW,10747,1074702,30747,BRO,1705,1712,7.00,14.00,1726,1846,3.00,1835,1849,14.00,0.00,,0.00,482.00
2015-01-01,EV,20366,EV,2512,10747,1074702,30747,BRO,11298,1129803,30194,DFW,0615,0604,-11.00,9.00,0613,0721,5.00,0750,0726,-24.00,0.00,,0.00,482.00
2015-01-01,EV,20366,EV,2513,11298,1129803,30194,DFW,13377,1337702,33377,MLU,1440,1538,58.00,12.00,1550,1635,6.00,1545,1641,56.00,0.00,,0.00,293.00
2015-01-01,EV,20366,EV,2513,13377,1337702,33377,MLU,11298,1129803,30194,DFW,1610,1720,70.00,9.00,1729,1822,10.00,1725,1832,67.00,0.00,,0.00,293.00
2015-01-01,EV,20366,EV,2514,11298,1129803,30194,DFW,13851,1385103,33851,OKC,0750,,,,,,,0845,,,1.00,A,0.00,175.00
2015-01-01,EV,20366,EV,2514,13851,1385103,33851,OKC,11298,1129803,30194,DFW,0910,,,,,,,1010,,,1.00,A,0.00,175.00
2015-01-01,EV,20366,EV,3257,12264,1226402,30852,IAD,11433,1143302,31295,DTW,1720,1721,1.00,24.00,1745,1903,9.00,1905,1912,7.00,0.00,,0.00,383.00
2015-01-01,EV,20366,EV,3257,13851,1385103,33851,OKC,12264,1226402,30852,IAD,1151,1147,-4.00,21.00,1208,1512,10.00,1536,1522,-14.00,0.00,,0.00,1136.00
2015-01-01,EV,20366,EV,3258,12451,1245102,31136,JAX,13930,1393003,30977,ORD,1102,1054,-8.00,11.00,1105,1230,13.00,1240,1243,3.00,0.00,,0.00,864.00
2015-01-01,EV,20366,EV,3258,13930,1393003,30977,ORD,15096,1509602,35096,SYR,1438,1436,-2.00,7.00,1443,1654,6.00,1725,1700,-25.00,0.00,,0.00,607.00
2015-01-01,EV,20366,EV,3259,12197,1219702,31703,HPN,13930,1393003,30977,ORD,0730,0728,-2.00,22.00,0750,0909,8.00,0904,0917,13.00,0.00,,0.00,738.00
2015-01-01,EV,20366,EV,3260,13930,1393003,30977,ORD,13931,1393102,33667,ORF,1315,1308,-7.00,17.00,1325,1554,4.00,1622,1558,-24.00,0.00,,0.00,717.00
2015-01-01,EV,20366,EV,3260,13931,1393102,33667,ORF,12266,1226603,31453,IAH,1729,1726,-3.00,9.00,1735,1952,15.00,2008,2007,-1.00,0.00,,0.00,1201.00
2015-01-01,EV,20366,EV,3261,12264,1226402,30852,IAD,10397,1039705,30397,ATL,0814,0807,-7.00,18.00,0825,0954,8.00,1018,1002,-16.00,0.00,,0.00,534.00
2015-01-01,EV,20366,EV,3261,14524,1452401,34524,RIC,12264,1226402,30852,IAD,0630,0629,-1.00,9.00,0638,0706,14.00,0727,0720,-7.00,0.00,,0.00,100.00
2015-01-01,EV,20366,EV,3262,12264,1226402,30852,IAD,14685,1468502,34685,SAV,1220,1215,-5.00,10.00,1225,1346,4.00,1405,1350,-15.00,0.00,,0.00,515.00
2015-01-01,EV,20366,EV,3262,14685,1468502,34685,SAV,12266,1226603,31453,IAH,1435,1431,-4.00,14.00,1445,1613,7.00,1614,1620,6.00,0.00,,0.00,851.00
2015-01-01,EV,20366,EV,3263,12884,1288403,32884,LAN,13930,1393003,30977,ORD,1536,1526,-10.00,12.00,1538,1517,8.00,1540,1525,-15.00,0.00,,0.00,179.00
2015-01-01,EV,20366,EV,3263,13930,1393003,30977,ORD,10408,1040802,30408,ATW,1651,1644,-7.00,13.00,1657,1732,4.00,1747,1736,-11.00,0.00,,0.00,160.00
2015-01-01,EV,20366,EV,3264,10781,1078102,30781,BTR,12266,1226603,31453,IAH,0912,0906,-6.00,13.00,0919,1020,9.00,1028,1029,1.00,0.00,,0.00,253.00
2015-01-01,EV,20366,EV,3265,12217,1221702,30255,HSV,13930,1393003,30977,ORD,1402,1414,12.00,7.00,1421,1545,8.00,1550,1553,3.00,0.00,,0.00,510.00
2015-01-01,EV,20366,EV,3265,13930,1393003,30977,ORD,14524,1452401,34524,RIC,1635,1631,-4.00,11.00,1642,1902,6.00,1932,1908,-24.00,0.00,,0.00,642.00
2015-01-01,EV,20366,EV,3266,13930,1393003,30977,ORD,13244,1324402,33244,MEM,1254,1248,-6.00,13.00,1301,1430,8.00,1447,1438,-9.00,0.00,,0.00,491.00
2015-01-01,EV,20366,EV,3266,14576,1457604,34576,ROC,13930,1393003,30977,ORD,1017,1021,4.00,34.00,1055,1136,7.00,1115,1143,28.00,0.00,,0.00,528.00
2015-01-01,EV,20366,EV,3267,11292,1129202,30325,DEN,14730,1473003,33044,SDF,1734,1737,3.00,40.00,1817,2213,11.00,2205,2224,19.00,0.00,,0.00,1024.00
2015-01-01,EV,20366,EV,3267,12389,1238902,32389,ISN,11292,1129202,30325,DEN,1315,1411,56.00,22.00,1433,1454,11.00,1415,1505,50.00,0.00,,0.00,576.00
2015-01-01,EV,20366,EV,3268,10397,1039705,30397,ATL,12264,1226402,30852,IAD,0540,0556,16.00,9.00,0605,0724,15.00,0725,0739,14.00,0.00,,0.00,534.00
2015-01-01,EV,20366,EV,3269,12266,1226603,31453,IAH,14814,1481402,30476,SHV,1805,1803,-2.00,17.00,1820,1856,6.00,1903,1902,-1.00,0.00,,0.00,192.00
2015-01-01,EV,20366,EV,3270,11995,1199502,31995,GSO,11618,1161802,31703,EWR,1650,1640,-10.00,23.00,1703,1817,16.00,1830,1833,3.00,0.00,,0.00,445.00
2015-01-01,EV,20366,EV,3271,14730,1473003,33044,SDF,12266,1226603,31453,IAH,1848,1851,3.00,8.00,1859,2028,16.00,2022,2044,22.00,0.00,,0.00,788.00
2015-01-01,EV,20366,EV,3272,11042,1104203,30647,CLE,13930,1393003,30977,ORD,0627,0623,-4.00,15.00,0638,0638,6.00,0654,0644,-10.00,0.00,,0.00,315.00
2015-01-01,EV,20366,EV,3273,11292,1129202,30325,DEN,14674,1467402,34674,SAF,1122,,,,,,,1230,,,1.00,C,0.00,303.00
2015-01-01,EV,20366,EV,3273,14730,1473003,33044,SDF,11292,1129202,30325,DEN,0919,0910,-9.00,14.00,0924,1026,16.00,1027,1042,15.00,0.00,,0.00,1024.00
2015-01-01,EV,20366,EV,3274,11577,1157704,31577,ERI,13930,1393003,30977,ORD,1608,1605,-3.00,10.00,1615,1635,13.00,1640,1648,8.00,0.00,,0.00,398.00
2015-01-01,EV,20366,EV,3805,12264,1226402,30852,IAD,14576,1457604,34576,ROC,2157,2146,-11.00,11.00,2157,2249,7.00,2317,2256,-21.00,0.00,,0.00,288.00
2015-01-01,EV,20366,EV,3805,13931,1393102,33667,ORF,12264,1226402,30852,IAD,1920,1918,-2.00,9.00,1927,2004,8.00,2019,2012,-7.00,0.00,,0.00,157.00
